nft_id,rank,rarity_score 
7587,550,2049.96
7588,7395,936.04
7589,3663,1202.56
7590,7982,896.18
7591,7261,945.78
7592,7632,921.27
7594,1389,1563.55
7595,6091,1020.98
7596,4345,1139.02
7597,4549,1124.78
7598,8697,843.39
7599,4498,1129.07
7600,7533,927.21
7601,5527,1057.32
7602,4569,1123.52
7603,4644,1117.78
7604,8249,877.85
7605,6023,1025.74
7606,3010,1272.67
7607,3967,1171.98
7608,4869,1100.9
7609,4106,1160.55
7610,741,1859.89
7611,5702,1046.11
7612,1571,1517.72
7613,300,2453.81
7614,2813,1297.3
7615,4134,1158.55
7616,4153,1157.21
7617,9756,670.72
7618,8217,880.34
7619,2665,1316.61
7620,1721,1482.46
7621,572,2029.45
7622,5254,1076.2
7623,7712,916
7624,5996,1027.11
7625,8855,831.28
7626,4024,1167.21
7627,4598,1120.54
7628,7175,952.69
7629,8515,857.78
7630,6488,996.03
7631,5504,1058.79
7632,2451,1345.92
7633,4874,1100.7
7634,212,2669.78
7635,4957,1095.91
7636,1755,1475.63
7637,680,1905.73
7638,592,2006.54
7639,1395,1562.76
7640,3642,1205.04
7642,2384,1356.72
7643,3287,1241.83
7644,574,2027.79
7645,9766,660.87
7646,1540,1525.89
7647,3323,1238.8
7648,5272,1074.82
7649,1345,1579.8
7650,7715,915.78
7651,7367,938.01
7652,1969,1428.63
7653,555,2045.21
7654,6354,1004.03
7656,222,2645.99
7657,4195,1152.79
7658,4413,1134.62
7659,4764,1108.71
7660,5351,1069.1
7661,2745,1306.93
7662,5194,1079.9
7663,7516,928.09
7664,8308,873.27
7665,3646,1204.81
7666,5210,1078.91
7667,3531,1219.02
7668,4462,1132.25
7669,5067,1088.66
7670,5421,1063.84
7671,4101,1160.95
7672,320,2413.37
7673,3695,1198.8
7674,9761,666.77
7675,3885,1179
7677,3457,1226.07
7678,8906,827.32
7679,1301,1594.26
7680,5000,1092.96
7681,3725,1194.98
7682,4988,1093.46
7683,2815,1297.18
7684,1771,1473.38
7685,4982,1093.96
7686,3362,1235.13
7687,248,2585.21
7688,8830,833.63
7689,2229,1382.44
7690,7854,905.93
7691,3159,1257.34
7692,570,2030.39
7693,9618,719.5
7694,5054,1089.19
7695,1791,1468.53
7696,1072,1685.71
7697,9074,811.5
7698,1032,1705.43
7699,9185,797.62
7700,5086,1087.22
7701,9106,807.54
7702,3647,1204.6
7703,3785,1188.82
7704,6253,1010.26
7705,4489,1130.19
7706,4046,1165.27
7707,4797,1106.17
7708,7143,955.14
7709,4359,1138.07
7710,461,2183
7711,1231,1620.12
7712,8067,890.84
7713,2968,1278.35
7714,750,1853.73
7715,7521,927.75
7716,1521,1530.7
7717,1906,1442.53
7718,9403,766.99
7719,8919,826.01
7720,7819,908.39
7721,2877,1288.87
7722,217,2658.52
7723,8553,855.29
7724,2123,1400.14
7725,9679,701.27
7726,9549,739.6
7727,2312,1367.29
7728,9662,706.4
7729,7468,931.72
7730,1478,1542.41
7731,4954,1096.12
7732,7035,961.84
7733,5605,1051.97
7734,8931,824.97
7735,6074,1022.3
7736,7684,918.01
7737,3244,1247.48
7738,5921,1031.85
7739,1807,1464.59
7740,3595,1210.11
7741,1930,1437.2
7742,9554,738.02
7743,9810,602.29
7744,735,1864.37
7745,7501,928.94
7746,8045,891.97
7747,1536,1527.2
7748,1131,1660.13
7749,6949,967.41
7750,5862,1035.26
7751,5260,1075.77
7752,8856,831.16
7753,7931,900.1
7754,1477,1542.71
7755,4781,1107.37
7756,2161,1394.31
7757,2787,1300.81
7758,4931,1097.56
7759,676,1909.29
7760,3571,1212.84
7761,7432,933.62
7762,1143,1654.95
7763,8998,818.76
7764,2805,1298.8
7765,7440,933.27
7766,1447,1549.8
7767,6820,975.72
7768,5341,1069.48
7769,7821,908.09
7770,1949,1433.91
7771,6754,979.24
7772,9385,769.4
7773,7542,926.89
7774,3210,1251.14
7775,1533,1528.32
7776,3802,1187.17
7777,131,2928.95
7778,393,2275.04
7779,6077,1021.93
7780,5707,1045.72
7781,4993,1093.23
7782,1716,1483.59
7783,6634,987.15
7784,6648,986.18
7785,8774,837.71
7786,1324,1585.09
7787,6453,998.58
7788,5904,1033.25
7789,862,1783.09
7790,1434,1552.72
7791,9230,791.28
7792,4323,1140.88
7793,1560,1520.71
7794,6814,975.91
7795,4169,1155.56
7796,5048,1089.54
7797,5532,1057.07
7798,6837,974.41
7799,9431,763.59
7800,7618,921.83
7801,5260,1075.77
7802,8297,874.08
7803,5935,1031.25
7804,9696,693.84
7805,6237,1011.7
7806,6314,1006.65
7807,9704,691.45
7808,7777,911.63
7809,8502,858.69
7810,2166,1393.96
7811,2588,1325.46
7812,7822,908.07
7813,184,2743.4
7814,5801,1039.89
7815,2888,1287.48
7816,4563,1123.86
7817,373,2311.74
7818,5020,1091.55
7819,8879,828.87
7820,2429,1349.31
7821,5639,1049.86
7822,3752,1192.47
7823,6352,1004.13
7824,3734,1194.37
7825,3386,1232.47
7826,4391,1136.08
7827,5423,1063.78
7828,8764,838.7
7829,6042,1024.51
7830,9272,786.09
7831,8623,849.85
7832,1856,1453.53
7833,3095,1264.6
7834,264,2542
7835,4717,1112.2
7836,5498,1059.33
7838,4121,1159.5
7839,6211,1013.15
7840,6441,999.58
7841,1452,1548.54
7842,2605,1322.99
7843,1337,1581.72
7844,2035,1414.81
7845,9461,758.33
7846,8065,890.95
7847,3269,1244.1
7848,8239,878.78
7849,1034,1704.22
7850,3502,1221.81
7851,2702,1311.24
7852,8995,819.3
7853,3258,1245.42
7854,3270,1244
7855,1978,1426.36
7856,374,2310.21
7857,6740,980.1
7858,3070,1266.81
7859,850,1787.76
7860,6095,1020.89
7861,1896,1444.99
7862,1913,1440.76
7863,8784,837.05
7864,4999,1092.98
7865,9299,783.05
7866,1983,1425.11
7867,2596,1324.5
7868,7291,943.27
7869,1482,1541.64
7870,3757,1192.09
7871,9077,810.92
7872,9221,792.3
7873,1733,1480.51
7874,2947,1280.72
7875,1229,1621.58
7876,3235,1248.77
7877,8532,856.81
7878,6800,976.58
7879,3343,1236.85
7880,252,2575.07
7881,6665,984.96
7882,4849,1102.22
7883,9481,754.61
7884,8749,839.93
7885,7434,933.53
7886,2742,1307.08
7887,2552,1330.03
7888,9511,747.44
7889,756,1851.85
7890,9654,708.57
7891,890,1767.07
7892,5961,1029.36
7893,4421,1134.48
7894,1699,1486.48
7895,4196,1152.7
7896,6601,988.95
7897,9816,576.11
7898,7766,912.45
7899,2509,1338.28
7900,5683,1047.2
7901,5983,1027.64
7902,2947,1280.72
7903,2513,1337.93
7904,8759,839
7905,2656,1317.71
7906,4126,1159.13
7907,9245,789.84
7908,8286,874.58
7909,5808,1039.16
7910,5491,1059.63
7911,5850,1036.24
7912,1319,1587.12
7913,2436,1347.84
7914,6502,995.13
7915,6110,1019.92
7916,4316,1142.09
7917,7188,951.72
7918,8652,847.65
7919,1640,1501.53
7920,1242,1617.18
7921,6901,970.11
7922,6229,1012.19
7923,9701,691.82
7924,8633,849.14
7925,3640,1205.27
7926,1364,1573.22
7927,2584,1325.94
7928,8797,836.26
7929,5526,1057.36
7930,6850,973.37
7931,6719,981.13
7932,1576,1516.52
7933,9254,788.55
7934,6107,1020.09
7935,7211,949.36
7936,1902,1443.71
7937,1851,1455.04
7938,5460,1061.51
7939,7067,959.94
7940,4208,1151.58
7941,2567,1327.98
7942,2683,1313.31
7943,7479,930.54
7944,2706,1310.25
7945,8050,891.79
7946,99,3072.26
7947,9101,807.96
7948,1239,1617.91
7949,1820,1462.13
7950,5228,1077.94
7951,5580,1053.52
7952,1676,1491.51
7953,1790,1468.64
7954,7130,956.01
7955,7005,963.57
7956,1316,1588.32
7957,2342,1362.96
7958,2523,1335.4
7959,2713,1309.47
7960,3134,1259.63
7961,2201,1387.77
7962,796,1819.9
7963,4628,1118.49
7964,4434,1133.69
7965,7559,925.69
7966,6720,981.08
7967,5545,1056.3
7968,2873,1290.12
7969,2869,1290.49
7970,4936,1097.26
7971,413,2239.7
7972,2817,1297.14
7973,3767,1190.64
7974,1142,1655.19
7975,4473,1131.56
7976,4927,1097.92
7977,7920,900.78
7978,3689,1200
7979,7124,956.48
7980,3528,1219.59
7981,746,1856.68
7982,7339,939.71
7983,565,2035.61
7984,955,1734.52
7985,8327,871.86
7986,5759,1042.32
7987,9687,697.57
7988,5572,1053.99
7989,8116,887.78
7990,4142,1157.9
7991,5051,1089.45
7992,2027,1416.91
7993,2445,1346.83
7994,6454,998.48
7995,776,1834.35
7996,2223,1383.24
7997,7476,930.62
7998,1284,1603.19
7999,4575,1123.08
8000,5948,1030.34
8001,9604,724.7
8002,179,2752.61
8003,260,2558.15
8004,2090,1405.44
8005,5558,1054.97
8006,5330,1070
8007,1812,1464.12
8008,44,3716.02
8009,2292,1370.74
8010,9788,644.47
8011,1698,1486.92
8012,4230,1149.13
8013,6498,995.42
8014,4980,1094
8015,2590,1325.32
8016,4538,1125.34
8017,7549,926.65
8018,419,2231.84
8019,3194,1253.24
8020,4327,1140.44
8021,2551,1330.07
8022,9115,806.76
8023,8015,894.27
8024,1186,1638.59
8025,4937,1097.12
8026,6995,964.34
8027,8918,826.18
8028,4709,1113.45
8029,6762,978.9
8030,1977,1426.43
8031,1380,1568.19
8032,9144,802.58
8033,9287,784.11
8034,3275,1243.27
8035,41,3742.69
8036,9782,649.05
8037,2222,1383.45
8038,97,3095.56
8039,9532,743.9
8040,1257,1611.11
8041,4239,1148.51
8042,6890,971.17
8043,695,1890.91
8044,5063,1088.78
8045,3452,1226.47
8046,1507,1532.51
8047,3944,1173.69
8048,9455,758.94
8049,6234,1011.86
8050,7503,928.83
8051,9717,685.68
8052,3087,1265.49
8053,3699,1198.47
8054,7445,933.15
8055,8968,821.92
8056,3048,1269.37
8057,7332,939.97
8058,7370,937.66
8059,9806,615.83
8060,5144,1083.74
8061,894,1763.95
8062,5884,1033.9
8063,7077,959.44
8064,2455,1345.46
8065,1597,1512.23
8066,1899,1444.35
8067,6663,985.16
8068,6526,993.44
8069,1074,1684.92
8070,4185,1153.96
8071,2443,1347.25
8072,5733,1043.85
8073,471,2168.2
8074,3047,1269.45
8075,5629,1050.88
8076,6711,981.64
8077,3136,1259.49
8078,5894,1033.59
8079,147,2862.52
8080,7072,959.65
8081,9061,812.49
8082,7795,910.04
8083,5166,1082.57
8084,3860,1180.7
8085,1491,1536.11
8086,523,2087.25
8087,196,2711.7
8088,3338,1237.13
8089,3023,1271.84
8090,2542,1332.02
8091,2124,1400.04
8092,2246,1379.43
8093,7498,929.28
8094,6383,1002.27
8095,7230,947.88
8096,1348,1579.23
8097,9019,816.18
8098,5035,1090.53
8099,9014,816.71
8100,9091,809.1
8101,8416,865
8102,3533,1218.74
8103,2391,1355.62
8104,8651,847.66
8105,3398,1231.49
8106,3242,1247.74
8107,2538,1332.72
8108,9355,772.46
8109,3337,1237.19
8110,3224,1249.51
8112,9572,733.33
8113,948,1740.35
8114,4437,1133.66
8115,4252,1147.39
8116,9391,768.62
8117,4056,1164.73
8118,9697,693.66
8119,7341,939.55
8120,2851,1292.26
8121,5782,1041.27
8122,2119,1400.74
8123,6509,994.69
8124,3624,1206.67
8125,1924,1438.45
8126,2898,1286.91
8127,1818,1462.78
8128,4707,1113.6
8129,8684,844.93
8131,7727,915.11
8132,6080,1021.84
8133,3491,1223.26
8134,4066,1164.04
8135,4550,1124.72
8136,5126,1084.77
8137,321,2409.92
8138,6819,975.78
8140,2121,1400.47
8141,4179,1154.48
8142,1686,1489.32
8143,4898,1099.3
8144,6761,978.91
8145,9047,813.55
8146,9344,774.87
8147,3376,1233.69
8148,3336,1237.21
8149,8590,852.35
8150,181,2751.85
8151,6690,982.9
8152,7179,952.26
8153,9676,701.9
8154,9657,708.41
8155,2930,1283.11
8156,1230,1620.58
8157,9490,752.81
8158,2426,1349.52
8159,6029,1025.4
8160,9754,671.8
8161,9388,769.05
8162,8826,833.91
8163,9477,754.93
8164,9134,804.63
8166,8164,884.05
8167,8505,858.56
8168,1098,1675
8169,6862,972.73
8170,9637,712.73
8171,2720,1308.61
8172,7635,921.13
8173,7180,952.22
8174,274,2513.99
8175,9411,766.27
8176,1492,1535.72
8177,9563,735.77
8178,3032,1270.97
8179,7784,911.11
8180,938,1745.62
8181,7195,951.21
8182,2162,1394.25
8183,1469,1544.41
8184,8667,846.31
8185,4017,1167.93
8186,4884,1099.77
8187,4502,1128.66
8188,3129,1260.32
8189,2776,1301.87
8190,904,1759.76
8191,9451,759.67
8192,5817,1038.61
8193,675,1909.97
8194,2059,1411.21
8195,9166,799.47
8196,4264,1146.21
8197,1753,1475.89
8198,5975,1028.26
8199,7978,896.64
8200,5368,1067.68
8201,3356,1235.97
8202,4690,1114.48
8203,6988,964.87
8204,3773,1190.24
8205,6895,970.68
8206,4328,1140.29
8208,8609,850.6
8209,2852,1292.24
8210,1671,1492.6
8211,8643,848.34
8212,2346,1362.8
8213,7105,957.79
8214,8780,837.16
8215,7782,911.16
8216,8687,844.54
8217,666,1919.22
8218,3388,1232.44
8219,1738,1479.65
8220,3097,1264.47
8221,2624,1321.74
8222,4733,1111.37
8223,3776,1189.75
8224,1707,1485.06
8225,8922,825.62
8226,6098,1020.64
8227,9346,774.67
8228,4400,1135.53
8229,6540,992.25
8230,7469,931.5
8231,3800,1187.32
8232,1235,1619.01
8233,3555,1214.73
8234,8669,846.24
8235,9732,681.54
8236,4964,1095.1
8237,8094,889.34
8238,7488,930.03
8239,7661,919.84
8240,771,1837.51
8241,6013,1026.11
8242,2553,1329.91
8243,1620,1507.17
8244,153,2840.88
8245,2316,1366.31
8246,6152,1017.65
8247,8629,849.48
8248,7173,952.78
8249,9655,708.49
8250,2297,1370.06
8251,331,2390.5
8252,7982,896.18
8253,9500,750.96
8254,4616,1119.22
8255,4577,1122.92
8256,3243,1247.51
8257,6141,1018.21
8258,5022,1091.46
8259,6587,989.68
8260,4060,1164.6
8261,6040,1024.54
8262,7055,960.91
8263,5429,1063.55
8264,757,1850.04
8265,1770,1473.51
8266,4368,1137.63
8267,1039,1700.58
8268,5059,1088.88
8269,1399,1562.25
8270,5392,1065.86
8271,3348,1236.64
8272,4465,1131.94
8273,5619,1051.29
8274,3629,1206.38
8275,5820,1038.49
8276,416,2236.22
8277,853,1786.62
8278,5517,1058.32
8279,6625,987.64
8280,1077,1684.17
8281,860,1783.58
8282,2974,1277.65
8283,9131,804.85
8284,1280,1603.76
8285,8982,820.31
8286,2098,1404.25
8287,8145,885.78
8288,1803,1465.49
8289,206,2692.17
8290,1317,1588.24
8291,2803,1299.06
8292,4151,1157.36
8293,5454,1061.83
8294,6929,968.55
8295,5661,1048.54
8296,5154,1083.2
8297,943,1744.07
8298,6924,968.83
8299,9215,793.49
8300,4022,1167.73
8301,4005,1169.32
8302,2093,1404.91
8303,957,1734.01
8304,4193,1152.97
8305,2475,1342.12
8306,7424,934.06
8307,6980,965.22
8308,5285,1073.58
8309,975,1728.73
8310,6232,1011.98
8311,8110,888.2
8312,4516,1127.13
8313,7627,921.53
8314,6095,1020.89
8315,1680,1490.68
8316,9808,602.42
8317,5542,1056.55
8318,1970,1428.02
8319,9504,749.1
8320,3863,1180.55
8321,6658,985.53
8322,9491,752.77
8323,6771,978.33
8324,2887,1287.53
8325,622,1972.04
8326,9006,817.76
8327,2132,1398.42
8328,8864,830.4
8329,9624,717.05
8330,4628,1118.49
8331,1594,1512.65
8332,8450,862.67
8333,8453,862.33
8334,7001,963.85
8335,6610,988.24
8336,246,2592.07
8337,9476,755.06
8338,4624,1118.65
8339,4469,1131.75
8340,8930,825.05
8341,2982,1276.73
8342,1723,1482.27
8343,2763,1304.23
8344,7621,921.76
8345,7529,927.27
8346,8368,868.07
8347,4488,1130.22
8348,8336,871.22
8349,4801,1105.77
8350,7787,910.78
8351,1028,1706.29
8352,6794,977
8353,8521,857.51
8354,2737,1307.23
8355,6087,1021.16
8356,8084,889.76
8357,6459,998.11
8358,3254,1246.14
8359,3289,1241.66
8360,609,1986.76
8361,687,1901
8362,89,3117.96
8363,37,3803.76
8364,9137,804.4
8365,3424,1229.4
8366,2100,1403.85
8367,1279,1604.29
8368,760,1848.44
8369,9776,651.55
8370,8660,846.83
8371,5988,1027.5
8372,7321,941.09
8373,4082,1162.97
8374,8173,883.39
8375,9225,791.9
8376,752,1853.37
8377,4434,1133.69
8378,4897,1099.38
8379,4321,1141.39
8380,115,2977.82
8381,167,2809.8
8382,1605,1510.79
8383,7786,911
8384,7676,918.41
8385,5372,1067.33
8386,3232,1248.88
8387,5938,1031.11
8388,4875,1100.61
8389,8885,828.51
8390,8226,879.84
8391,4209,1151.37
8392,1250,1613.78
8393,5467,1061.3
8394,962,1732.85
8395,8594,852.03
8396,9578,731.34
8397,8997,818.78
8398,5673,1047.85
8399,7729,914.81
8400,4637,1118.04
8401,7454,932.56
8402,2878,1288.62
8403,5468,1061.15
8404,2156,1394.7
8405,6172,1016.1
8406,9573,732.61
8407,7138,955.56
8408,8407,865.77
8409,1596,1512.35
8410,5677,1047.58
8411,643,1944.48
8412,8021,893.83
8413,5354,1068.93
8414,7307,941.92
8415,4823,1104.37
8416,5337,1069.67
8417,8533,856.75
8419,5886,1033.86
8420,6875,972.03
8421,5594,1052.73
8422,5230,1077.6
8423,6846,973.94
8424,2005,1420.32
8425,2351,1362.32
8426,3140,1259.03
8428,82,3153.33
8430,9566,735.01
8431,9119,806.18
8432,2024,1417.28
8433,5969,1028.6
8434,478,2161.21
8435,6412,1001.09
8436,7348,939.15
8437,9569,734.96
8438,4471,1131.65
8439,6189,1015.08
8440,5805,1039.22
8441,3295,1241.2
8442,9456,758.89
8443,187,2737.41
8444,4845,1102.45
8445,8246,877.88
8446,1648,1498.79
8448,36,3814.95
8449,1854,1453.98
8450,7467,931.75
8451,2216,1383.85
8452,6795,976.96
8453,6480,996.81
8454,5212,1078.85
8455,2642,1318.85
8456,2488,1340.42
8457,2820,1296.6
8458,7360,938.5
8459,3592,1210.31
8460,2995,1274.87
8461,4667,1116.25
8462,1400,1561.82
8463,9753,672.9
8464,8120,887.6
8465,7693,917.27
8466,1544,1524.33
8467,204,2697.27
8468,7632,921.27
8469,8170,883.54
8470,8811,835.33
8471,7652,920.2
8472,5524,1057.58
8473,1430,1553.54
8474,2199,1388.28
8475,8356,869.17
8476,9333,778.35
8477,497,2124.13
8478,4337,1139.72
8479,4749,1110.18
8480,1245,1616.99
8481,3060,1267.76
8482,4109,1160.24
8483,7578,924.25
8484,1391,1563.24
8485,7868,904.73
8486,220,2655.13
8487,8645,848.24
8488,2827,1295.43
8489,192,2724.04
8490,6259,1009.88
8491,219,2655.29
8492,4558,1124.15
8493,3622,1206.92
8494,785,1829.37
8495,8043,892.14
8496,106,3029.32
8497,1489,1537.63
8498,3852,1181.25
8499,7601,922.73
8500,7173,952.78
8501,897,1762.25
8502,2293,1370.42
8503,4378,1137.06
8504,9777,650.91
8505,2929,1283.19
8506,8888,828.34
8507,3627,1206.43
8508,6445,999.13
8509,7997,895.69
8510,1547,1523.88
8511,1726,1481.19
8512,8975,820.86
8513,2386,1356.27
8514,7004,963.7
8515,3091,1265.07
8516,2825,1295.52
8517,7000,963.87
8518,7376,937.36
8519,1987,1424.18
8520,2971,1277.97
8521,9294,783.44
8522,5827,1038.11
8523,3825,1184.42
8524,3716,1196.11
8525,4631,1118.23
8526,2788,1300.65
8527,8199,881.78
8529,6978,965.38
8531,6068,1022.89
8532,1207,1630.79
8533,8440,863.36
8534,4223,1149.98
8535,5215,1078.58
8536,4177,1154.67
8537,7569,924.8
8538,1277,1604.96
8539,696,1890.81
8540,8990,819.76
8541,9105,807.66
8542,5226,1078.06
8543,9804,619
8544,8813,835.07
8545,3425,1229.26
8546,3916,1176.57
8547,4562,1123.92
8549,5579,1053.62
8550,9052,813.06
8551,8729,841.47
8552,3665,1202.39
8553,4831,1103.52
8554,966,1730.66
8555,2676,1313.89
8556,5437,1062.79
8557,4370,1137.53
8558,9468,756.67
8559,1355,1577.41
8560,3204,1251.72
8561,5290,1073.07
8562,2426,1349.52
8563,9534,743.53
8564,4955,1096.08
8565,4282,1144.53
8566,9724,683.43
8567,5403,1064.98
8568,1548,1523.78
8569,8657,846.93
8570,5671,1047.95
8571,6910,969.75
8572,1634,1502.52
8573,7630,921.37
8574,29,3937.99
8575,5867,1034.99
8576,9320,780.21
8577,4885,1099.74
8579,4388,1136.37
8580,8393,866.7
8581,4827,1104.09
8582,4747,1110.28
8583,5610,1051.59
8584,8002,895.31
8585,6706,981.95
8586,6509,994.69
8587,6440,999.62
8588,5472,1060.94
8589,392,2275.89
8590,5793,1040.5
8591,2168,1393.9
8592,8229,879.63
8594,2001,1422.33
8595,693,1892.32
8596,2335,1364.01
8597,6269,1009.23
8598,9220,792.38
8599,4426,1134.13
8600,3285,1242.08
8601,7372,937.61
8602,4503,1128.57
8603,9114,806.85
8604,2472,1342.69
8605,3739,1193.93
8606,4584,1121.93
8607,2101,1403.76
8608,9576,731.75
8609,8059,891.32
8610,9597,726.36
8611,2875,1289.19
8612,8314,872.85
8613,6492,995.78
8614,8730,841.46
8615,8076,890.31
8616,7565,925.13
8617,7484,930.17
8618,480,2155.39
8619,202,2698.9
8620,1637,1502.38
8621,7277,944.67
8622,6671,984.66
8623,3707,1197.45
8624,5157,1082.96
8625,5383,1066.65
8626,8935,824.45
8627,4479,1130.93
8628,658,1927.12
8629,6520,993.69
8630,5110,1085.9
8631,4900,1099.19
8632,6957,966.69
8633,6644,986.41
8634,3221,1249.74
8635,534,2079.68
8636,9691,694.83
8637,5546,1056.07
8638,9000,818.58
8639,2562,1328.84
8640,7561,925.62
8642,2529,1334.58
8643,9181,798.01
8644,9188,797.52
8645,6828,974.94
8646,1217,1625.32
8647,293,2470.03
8648,1633,1503.07
8649,6614,988.05
8650,7438,933.46
8651,5537,1056.78
8652,7028,962.15
8653,329,2395.3
8654,120,2965.82
8655,3003,1273.85
8656,2782,1301.25
8657,1473,1543.93
8658,3365,1234.96
8659,1258,1611
8661,3562,1213.87
8662,6854,973.17
8664,1287,1601.38
8665,9725,683.34
8666,8189,882.11
8667,5060,1088.87
8668,770,1838.47
8669,8309,873.1
8670,4175,1154.85
8671,5571,1054.03
8672,5711,1045.52
8673,6331,1005.51
8674,4362,1137.93
8675,1171,1643.4
8676,5747,1042.97
8677,3333,1237.68
8678,3874,1179.78
8679,1895,1445.32
8680,1948,1434.12
8681,3367,1234.79
8682,4868,1101.1
8683,6695,982.66
8684,9442,761.6
8685,1412,1557.66
8686,7673,918.69
8688,7724,915.17
8689,7381,937.07
8690,4448,1133.04
8691,1444,1550.92
8692,589,2011.08
8693,465,2173.1
8694,4642,1117.81
8695,7808,909.18
8696,7212,949.3
8697,4742,1110.76
8698,8891,828.09
8699,6695,982.66
8700,4226,1149.59
8701,8994,819.32
8702,9792,640.26
8703,3951,1173.48
8704,7485,930.11
8705,4372,1137.47
8706,2404,1353.29
8707,3791,1188.31
8708,8113,887.84
8709,1371,1570.65
8710,1135,1658.35
8711,612,1982.75
8712,1750,1476.22
8713,8233,879.22
8714,8639,848.73
8715,954,1735.36
8716,7558,925.77
8717,5684,1047.17
8718,6021,1025.85
8719,5897,1033.54
8720,141,2898.97
8721,7864,905
8722,6685,983.54
8723,3293,1241.31
8724,7286,943.61
8725,8195,881.85
8726,905,1759.63
8727,9805,618.92
8728,4524,1126.41
8729,2953,1280.28
8730,9071,812
8731,5822,1038.43
8732,8595,851.94
8733,2118,1401.32
8735,5066,1088.68
8736,1065,1689.44
8737,8593,852.06
8738,5411,1064.23
8739,8683,845.04
8740,1518,1531.16
8741,7731,914.69
8742,956,1734.38
8743,7280,944.26
8744,3035,1270.53
8745,3599,1209.98
8746,3500,1222.25
8747,1290,1599.45
8748,9775,651.56
8749,4842,1102.62
8750,773,1836.44
8751,8053,891.59
8752,2557,1329.29
8753,5638,1049.89
8754,6277,1008.8
8755,1972,1427.41
8756,9370,771.08
8757,4752,1109.82
8758,4647,1117.4
8759,6350,1004.28
8760,6182,1015.69
8761,1932,1436.68
8762,7758,912.84
8763,2423,1350.63
8764,8132,886.5
8765,3772,1190.29
8766,3620,1207
8767,6960,966.54
8768,8200,881.68
8769,7836,907.6
8770,1725,1481.52
8771,2863,1290.86
8772,5020,1091.55
8773,6818,975.82
8774,8434,863.77
8775,6789,977.32
8776,6554,991.48
8777,1485,1539.63
8778,2830,1295.15
8779,9610,721.72
8780,5280,1074.17
8781,5973,1028.33
8782,3651,1203.89
8783,245,2599.74
8784,6159,1017.06
8785,4415,1134.57
8786,5919,1032.12
8787,2053,1411.96
8788,5360,1068.27
8789,5283,1073.7
8790,6447,998.93
8791,2570,1327.61
8792,2126,1399.41
8793,4794,1106.32
8794,2540,1332.42
8795,1687,1489.09
8796,7065,960.28
8797,8547,855.91
8798,1517,1531.18
8799,3073,1266.65
8800,1126,1660.41
8801,4308,1142.5
8802,6593,989.38
8803,8488,859.53
8804,3844,1182.45
8805,7319,941.13
8806,718,1871.07
8807,4567,1123.68
8808,3358,1235.87
8809,4467,1131.91
8810,8700,843.1
8811,2392,1355.36
8812,2864,1290.72
8813,4846,1102.43
8814,8511,857.95
8815,1343,1580.43
8816,8900,827.68
8817,144,2874.27
8818,2061,1411.11
8819,1922,1438.92
8820,9380,769.79
8821,8510,858.12
8822,7763,912.63
8823,268,2529.57
8824,3206,1251.5
8825,5746,1043.02
8826,1306,1590.76
8827,2862,1291.06
8828,4083,1162.96
8829,4341,1139.26
8830,2604,1323.01
8831,3025,1271.66
8832,3970,1171.89
8833,3478,1224.17
8834,9024,815.78
8835,8022,893.81
8836,7172,952.89
8837,7522,927.65
8838,1313,1588.57
8839,8838,832.76
8840,1558,1520.94
8841,2240,1380.02
8842,1867,1452.32
8843,8648,848.05
8844,6401,1001.53
8845,7155,954.2
8846,2085,1406.19
8847,4380,1136.94
8848,3361,1235.53
8849,4599,1120.41
8850,3902,1176.95
8851,3792,1188.28
8853,3741,1193.83
8854,3413,1230.28
8855,5587,1053.26
8856,8644,848.25
8857,8001,895.37
8859,1043,1698.57
8860,9280,784.59
8861,8161,884.36
8862,5549,1055.96
8863,6002,1026.62
8864,7901,902.36
8865,1629,1503.63
8866,903,1759.81
8867,5269,1075.09
8868,2507,1338.59
8869,1396,1562.7
8870,832,1796.78
8872,7088,959.04
8873,6813,976.06
8874,7592,923.64
8875,1079,1683.45
8876,1684,1489.65
8877,8429,864.05
8878,4336,1139.88
8879,7452,932.8
8880,5408,1064.35
8881,2596,1324.5
8882,2912,1285.29
8883,6635,987.05
8884,5543,1056.47
8885,9300,783.04
8886,9043,814.06
8887,5568,1054.28
8888,4871,1100.78
8889,201,2699.38
8890,5259,1075.81
8891,5122,1085.13
8892,7110,957.46
8893,9538,742.21
8894,3703,1197.89
8895,4864,1101.3
8896,3128,1260.33
8897,2409,1352.42
8898,2322,1365.82
8899,6158,1017.23
8900,8376,867.38
8901,6325,1005.92
8902,1403,1561.01
8903,8706,842.78
8904,4108,1160.52
8905,5732,1043.86
8906,8436,863.67
8907,3489,1223.52
8908,5291,1073.01
8909,6743,979.86
8910,7270,945.11
8911,7778,911.61
8912,3176,1255.43
8913,2478,1341.74
8914,6414,1000.93
8915,1542,1525.07
8916,8092,889.39
8917,4239,1148.51
8918,7580,924.23
8919,4548,1124.9
8920,1516,1531.3
8921,6741,979.98
8922,8338,871.11
8923,6604,988.7
8924,8325,872.06
8925,4705,1113.73
8926,610,1986.55
8927,918,1753.46
8928,193,2720.42
8929,1488,1537.91
8930,564,2036.39
8931,8742,840.6
8932,5169,1082.29
8933,4553,1124.47
8934,7639,920.89
8935,5889,1033.78
8936,1589,1514.1
8937,4555,1124.36
8938,8911,826.62
8939,8506,858.33
8940,3252,1246.24
